
3.757901999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 24
3.785101999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 24
3.790861999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 39
3.822541999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 24
3.826701999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 33
3.848781999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 39
3.870861999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 33
3.928141999997  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 33
3.940941999998  SN.node[0].Communication.MAC             ASSOCIATE_PACKET recebido de 39
4.227366        SN.node[0].Communication.MAC             Transmitting [Cluster Formation packet] now!!
4.227897999999  SN.node[2].Communication.MAC             FORMATION_PACKET recebido de 0
4.227897999999  SN.node[2].Communication.MAC             O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[3].Communication.MAC             FORMATION_PACKET recebido de 0
4.227897999999  SN.node[3].Communication.MAC             O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[8].Communication.MAC             FORMATION_PACKET recebido de 0
4.227897999999  SN.node[8].Communication.MAC             O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[10].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[10].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[11].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[11].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[12].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[12].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[13].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[13].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[15].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[15].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[16].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[16].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[17].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[17].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[18].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[18].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[19].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[19].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[20].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[20].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[21].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[21].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[22].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[22].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[23].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[23].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[24].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[25].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[25].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[26].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[26].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[29].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[29].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[30].Communication.MAC            FORMATION_PACKET recebido de 0
4.227897999999  SN.node[30].Communication.MAC            O nodo 0 nao esta na minha tabela.
4.227897999999  SN.node[31].Communication.MAC            FORMATION_PACKET recebido de 0
